,pubtimestamp,companyname,triprecordnum,sumdid,tripduration,tripdistance,startdate,starttime,enddate,endtime,startlatitude,startlongitude,endlatitude,endlongitude,triproute,create_dt
1094,2019-05-17 17:12:03.353,Lime,LIM822,Powered3EYLGJEZ6CJY5,7.6833333333,326.4408,2019-05-16,23:53:21,2019-05-17,00:01:02,36.160649,-86.776875,36.159644,-86.777368,"[(36.1596, -86.77783), (36.15936, -86.78130999999999), (36.15882, -86.78344999999999), (36.15891, -86.78247999999999), (36.15939, -86.78083), (36.15964, -86.77736999999999)]",2019-05-18 12:55:47.323
1095,2019-05-17 16:47:01.093,Lime,LIM502,Powered22FQFFGS7MJ2H,3.85,72.5424,2019-05-16,23:59:54,2019-05-17,00:03:45,36.163165,-86.780323,36.161294,-86.778906,"[(36.16325, -86.77999), (36.162639999999996, -86.77963), (36.161289999999994, -86.77891)]",2019-05-18 12:50:34.677
1096,2019-05-17 16:47:01.093,Lime,LIM501,PoweredJ3W3IYZKYFJ3B,8.9166666667,363.0168,2019-05-16,23:59:31,2019-05-17,00:08:26,36.162516,-86.774172,36.165314,-86.781233,"[(36.16196, -86.77514), (36.16346, -86.77619999999999), (36.16552, -86.77750999999999), (36.165710000000004, -86.77847999999999), (36.164300000000004, -86.77962999999998), (36.16328000000001, -86.78012999999999), (36.16274000000001, -86.78273999999999), (36.16362000000001, -86.78242999999999)]",2019-05-18 12:50:34.647
1097,2019-05-17 16:47:01.633,Lime,LIM1040,PoweredX4B65S2AIHI7W,24.0833333333,620.268,2019-05-16,23:53:11,2019-05-17,00:17:16,36.151334,-86.794076,36.157769,-86.778718,"[(36.15026, -86.79465), (36.150740000000006, -86.79445), (36.15128000000001, -86.79449), (36.15061000000001, -86.79451), (36.15055000000001, -86.79453000000001), (36.15053000000001, -86.79450000000001), (36.15052000000001, -86.79453000000001), (36.15050000000001, -86.79454000000001), (36.15093000000001, -86.79452), (36.15119000000001, -86.79455), (36.151210000000006, -86.79445), (36.151210000000006, -86.79464), (36.1512, -86.79474), (36.15119, -86.79473), (36.15114, -86.79472), (36.15072, -86.79460999999999), (36.15052, -86.79460999999999), (36.15124, -86.79378999999999), (36.152100000000004, -86.79143999999998), (36.153110000000005, -86.78828999999998), (36.15455000000001, -86.78446999999997), (36.156600000000005, -86.78140999999997), (36.15751, -86.77871999999996)]",2019-05-18 12:50:53.500
1098,2019-05-17 16:47:01.637,Lime,LIM1042,Powered625EYUSTKVHEB,20.7333333333,657.4536,2019-05-16,23:56:26,2019-05-17,00:17:10,36.151027,-86.794566,36.15775,-86.778757,"[(36.15103, -86.79457), (36.15048, -86.79453), (36.15054, -86.79455999999999), (36.15056, -86.79454999999999), (36.150549999999996, -86.79457999999998), (36.150639999999996, -86.79491999999998), (36.150549999999996, -86.79458999999997), (36.15058, -86.79459999999997), (36.15059, -86.79463999999997), (36.15057, -86.79455999999998), (36.15034, -86.79491999999998), (36.15018, -86.79483999999998), (36.150549999999996, -86.79482999999998), (36.150529999999996, -86.79452999999998), (36.15085, -86.79446999999998), (36.151109999999996, -86.79454999999997), (36.15116, -86.79451999999998), (36.15118, -86.79445999999997), (36.151199999999996, -86.79453999999997), (36.151219999999995, -86.79455999999998), (36.15118999999999, -86.79450999999997), (36.15113999999999, -86.79447999999998), (36.15110999999999, -86.79444999999998), (36.15039999999999, -86.79447999999998), (36.15050999999999, -86.79456999999998), (36.15047999999999, -86.79445999999997), (36.15096999999999, -86.79426999999997), (36.151319999999984, -86.79417999999997), (36.15150999999999, -86.79381999999997), (36.15191999999999, -86.79321999999996), (36.15195999999999, -86.79270999999996), (36.15199999999999, -86.79191999999996), (36.15220999999999, -86.79114999999996), (36.15254999999999, -86.79054999999995), (36.15280999999999, -86.78996999999995), (36.15310999999999, -86.78925999999996), (36.15343999999999, -86.78848999999995), (36.15370999999999, -86.78800999999996), (36.15412999999999, -86.78721999999996), (36.154459999999986, -86.78646999999997), (36.15486999999999, -86.78555999999996), (36.15518999999999, -86.78483999999996), (36.15546999999999, -86.78415999999996), (36.15578999999999, -86.78342999999995), (36.156069999999985, -86.78274999999995), (36.15643999999998, -86.78185999999995), (36.15674999999998, -86.78114999999995), (36.156959999999984, -86.78066999999996), (36.15726999999998, -86.77992999999996), (36.157749999999986, -86.77875999999996)]",2019-05-18 12:50:53.560
1099,2019-05-17 16:47:01.680,Lime,LIM1115,PoweredU3OXSFF74UNQX,10.6166666667,375.2088,2019-05-16,23:57:48,2019-05-17,00:08:25,36.154471,-86.785194,36.147946,-86.793506,"[(36.15409, -86.78596), (36.1532, -86.78985), (36.15258, -86.79232), (36.15194, -86.79375), (36.151, -86.79443), (36.15102, -86.7945), (36.15106, -86.7945), (36.15043, -86.79422), (36.14795, -86.79351)]",2019-05-18 12:50:56.207
1100,2019-05-17 16:47:01.877,Lime,LIM1301,Powered3ZUJGJXF2ZNKH,3.2666666667,154.5336,2019-05-16,23:57:24,2019-05-17,00:00:40,36.149885,-86.806243,36.143585,-86.806403,"[(36.14794, -86.80781), (36.14665, -86.80784), (36.14359, -86.8064)]",2019-05-18 12:51:02.277
1101,2019-05-17 17:12:03.353,Lime,LIM821,PoweredWDKYAUX4HMCQQ,22.4333333333,0.0,2019-05-16,23:49:03,2019-05-17,00:11:29,36.160329,-86.780638,36.171821,-86.789428,"[(36.16033, -86.78064)]",2019-05-18 12:55:47.293
1102,2019-05-17 16:47:01.877,Lime,LIM1300,PoweredHOYRQVTP2JLCO,14.3333333333,1027.4808,2019-05-16,23:48:18,2019-05-17,00:02:38,36.145241,-86.811948,36.163515,-86.779712,"[(36.14524, -86.81195), (36.1455, -86.81174), (36.14568, -86.81133), (36.14591, -86.81085), (36.14615, -86.81033000000001), (36.14637, -86.80991), (36.14724, -86.80855), (36.147499999999994, -86.80857), (36.14771, -86.80836000000001), (36.14805, -86.80794), (36.14827, -86.80741), (36.148579999999995, -86.80709), (36.149049999999995, -86.8066), (36.14939999999999, -86.80631), (36.14974999999999, -86.80601), (36.15007999999999, -86.80576), (36.15025999999999, -86.80527000000001), (36.15081999999999, -86.80465000000001), (36.15132999999999, -86.8041), (36.15180999999999, -86.80358000000001), (36.152379999999994, -86.80292000000001), (36.15362999999999, -86.80037000000002), (36.15402999999999, -86.79955000000001), (36.15442999999999, -86.79875000000001), (36.15479999999999, -86.79798000000001), (36.15513999999999, -86.79728000000001), (36.15549999999999, -86.79653000000002), (36.15579999999999, -86.79593000000001), (36.156099999999995, -86.79533), (36.15646999999999, -86.79456), (36.156879999999994, -86.79372000000001), (36.157259999999994, -86.79297000000001), (36.157399999999996, -86.79268), (36.15779, -86.79191), (36.15812, -86.79124), (36.158319999999996, -86.79083), (36.15859, -86.79028), (36.15897, -86.78952), (36.15933999999999, -86.78877), (36.159699999999994, -86.78802), (36.16009, -86.7872), (36.160419999999995, -86.78650999999999), (36.16078999999999, -86.78572999999999), (36.16111999999999, -86.78493999999999), (36.16144999999999, -86.78419), (36.16151999999999, -86.78401), (36.16170999999999, -86.78353999999999), (36.161939999999994, -86.78298999999998), (36.162209999999995, -86.78236999999999), (36.162479999999995, -86.78172999999998)]",2019-05-18 12:51:02.247
1103,2019-05-17 16:47:02.003,Lime,LIM1516,PoweredZ6HF5P5HCJCT5,73.3666666667,1947.0624,2019-05-16,23:38:09,2019-05-17,00:51:31,36.139243,-86.811059,36.139213,-86.811058,"[(36.13935, -86.81103), (36.140010000000004, -86.81152), (36.14063, -86.8112), (36.1404, -86.81094), (36.14059, -86.81197), (36.14396, -86.8135), (36.14373, -86.81335), (36.14396, -86.8136), (36.14379, -86.81338), (36.14275, -86.81262), (36.141329999999996, -86.81425999999999), (36.13878, -86.81119), (36.138709999999996, -86.81040999999999), (36.13934999999999, -86.80700999999999), (36.14104999999999, -86.80671), (36.14318999999999, -86.80642999999999), (36.14422999999999, -86.80484999999999), (36.144349999999996, -86.80451), (36.144389999999994, -86.80442), (36.143339999999995, -86.80351999999999), (36.14379999999999, -86.80273999999999), (36.14379999999999, -86.80265999999999), (36.14432999999999, -86.80348), (36.14513999999999, -86.80245), (36.14512999999999, -86.80229), (36.14503999999999, -86.80237), (36.145909999999986, -86.8021), (36.145839999999986, -86.80087999999999), (36.14582999999998, -86.80084), (36.14620999999998, -86.80165), (36.14687999999998, -86.80311999999999), (36.14816999999998, -86.80389), (36.14783999999998, -86.80451), (36.14928999999998, -86.80301999999999), (36.14837999999998, -86.80246999999999), (36.14833999999998, -86.80241999999998), (36.14833999999998, -86.80241999999998), (36.149309999999986, -86.80188999999999), (36.14909999999998, -86.80161999999999), (36.14871999999998, -86.80163999999999), (36.147809999999986, -86.80099999999999), (36.14702999999999, -86.80129999999998), (36.14300999999999, -86.80860999999999), (36.14274999999999, -86.80933999999999), (36.142779999999995, -86.80891), (36.14276999999999, -86.80696999999999), (36.141659999999995, -86.80678999999999), (36.139199999999995, -86.80708), (36.13936999999999, -86.81162), (36.13929999999999, -86.81106000000001)]",2019-05-18 12:51:10.067
1104,2019-05-17 16:47:02.007,Lime,LIM1522,PoweredJTXV42MMK5N2K,8.6833333333,696.7728,2019-05-16,23:51:34,2019-05-17,00:00:15,36.135776,-86.801179,36.123171,-86.783733,"[(36.13586, -86.80077), (36.13552, -86.79789), (36.133449999999996, -86.79719999999999), (36.130849999999995, -86.79562999999999), (36.127159999999996, -86.79417999999998), (36.12441999999999, -86.79280999999999), (36.12360999999999, -86.78889), (36.12330999999999, -86.7851)]",2019-05-18 12:51:10.257
1105,2019-05-17 16:47:02.047,Lime,LIM1575,PoweredGU47NAGAAOJAS,3.1666666667,185.0136,2019-05-16,23:57:49,2019-05-17,00:00:59,36.131233,-86.809301,36.130177,-86.807088,"[(36.13123, -86.8093), (36.13114, -86.80914), (36.131150000000005, -86.80906), (36.131190000000004, -86.80891), (36.131170000000004, -86.80879), (36.13116, -86.80869), (36.13115, -86.80854), (36.131139999999995, -86.80843999999999), (36.13110999999999, -86.80823), (36.131069999999994, -86.80798999999999), (36.131049999999995, -86.80780999999999), (36.131029999999996, -86.80756999999998), (36.131009999999996, -86.80739999999999), (36.13097, -86.80709999999999), (36.130959999999995, -86.80695999999999), (36.13092999999999, -86.80673999999999), (36.13091999999999, -86.80662), (36.13089999999999, -86.80648), (36.13088999999999, -86.80635), (36.13087999999998, -86.80623999999999), (36.13086999999998, -86.80615999999999), (36.13085999999998, -86.80605999999999), (36.130919999999975, -86.80604999999998), (36.13106999999997, -86.80603999999998), (36.131139999999974, -86.80602999999998), (36.13124999999997, -86.80600999999997), (36.13132999999997, -86.80599999999997), (36.13143999999997, -86.80598999999997), (36.13150999999997, -86.80611999999996), (36.13150999999997, -86.80611999999996), (36.13149999999997, -86.80604999999997), (36.131339999999966, -86.80606999999998), (36.131249999999966, -86.80607999999998), (36.131179999999965, -86.80608999999998), (36.13109999999997, -86.80608999999998), (36.13103999999997, -86.80609999999999), (36.13095999999997, -86.80610999999999), (36.13090999999997, -86.80624999999999), (36.13094999999997, -86.80644), (36.13096999999997, -86.80655999999999), (36.13098999999997, -86.80671999999998), (36.13098999999997, -86.80681999999999), (36.13085999999997, -86.80698999999998), (36.13074999999997, -86.80698999999998), (36.13056999999997, -86.80701999999998), (36.13046999999997, -86.80703999999999), (36.130399999999966, -86.80704999999999), (36.13028999999997, -86.80707), (36.13017999999997, -86.80709), (36.13017999999997, -86.80709)]",2019-05-18 12:51:11.880
1106,2019-05-17 16:47:02.127,Lime,LIM1608,Powered34ZSQ3V4KEPAS,61.0833333333,1385.0112,2019-05-16,23:13:09,2019-05-17,00:14:14,36.125866,-86.789233,36.127953,-86.788913,"[(36.12553, -86.78933), (36.12515, -86.78955), (36.12522, -86.78979000000001), (36.12518, -86.78988000000001), (36.12517, -86.78989000000001), (36.12509, -86.78990000000002), (36.12476, -86.78971000000001), (36.12411, -86.78989000000001), (36.12102, -86.79064000000001), (36.12071, -86.79052000000001), (36.11968, -86.79081000000002), (36.117960000000004, -86.79040000000002), (36.117850000000004, -86.78839000000002), (36.120450000000005, -86.78979000000002), (36.12062, -86.79038000000003), (36.12091, -86.79043000000003), (36.12256, -86.78996000000002), (36.12335, -86.79005000000002), (36.12342, -86.78996000000002), (36.12346, -86.79001000000002), (36.123400000000004, -86.78994000000003), (36.123430000000006, -86.78992000000002), (36.12369, -86.78986000000002), (36.12406, -86.78985000000002), (36.12415, -86.78983000000001), (36.12414, -86.78975000000001), (36.12531, -86.78956000000001), (36.128499999999995, -86.78913000000001), (36.131069999999994, -86.78888000000002), (36.13244999999999, -86.78884000000002), (36.133979999999994, -86.78918000000002), (36.134159999999994, -86.79195000000001), (36.13155999999999, -86.79230000000001), (36.13213, -86.79203000000001), (36.132009999999994, -86.79223000000002), (36.131969999999995, -86.79225000000002), (36.13155999999999, -86.79218000000003), (36.13141999999999, -86.79182000000003), (36.13116999999999, -86.79215000000003), (36.13144999999999, -86.79220000000004), (36.131799999999984, -86.79236000000003), (36.131959999999985, -86.79227000000003), (36.130909999999986, -86.79231000000003), (36.13088999999999, -86.79232000000003), (36.13111999999999, -86.79238000000004), (36.13145999999999, -86.79226000000004), (36.13084999999999, -86.79231000000004), (36.128669999999985, -86.78992000000004), (36.127839999999985, -86.78902000000004), (36.127949999999984, -86.78891000000003)]",2019-05-18 12:51:13.287
1107,2019-05-17 16:47:02.167,Lime,LIM1656,PoweredOYKGTYGE4MKYC,19.5833333333,1321.308,2019-05-16,23:48:10,2019-05-17,00:07:45,36.127765,-86.776284,36.161461,-86.775908,"[(36.12776, -86.77628), (36.12804, -86.77509), (36.1289, -86.77518), (36.1297, -86.77545), (36.13086, -86.77585), (36.13173, -86.7761), (36.132279999999994, -86.77634), (36.132369999999995, -86.7775), (36.132459999999995, -86.77847), (36.132729999999995, -86.77917), (36.13347999999999, -86.7791), (36.134139999999995, -86.77903), (36.134159999999994, -86.77900000000001), (36.13475, -86.77899000000001), (36.13549999999999, -86.77891000000001), (36.136149999999994, -86.77884000000002), (36.13681999999999, -86.77877000000002), (36.137499999999996, -86.77870000000003), (36.13809, -86.77853000000003), (36.138729999999995, -86.77839000000003), (36.139399999999995, -86.77835000000003), (36.140339999999995, -86.77849000000003), (36.141189999999995, -86.77856000000003), (36.142059999999994, -86.77871000000003), (36.14303999999999, -86.77881000000004), (36.14395999999999, -86.77884000000003), (36.14471999999999, -86.77889000000003), (36.145709999999994, -86.77893000000003), (36.146649999999994, -86.77900000000002), (36.14764999999999, -86.77905000000003), (36.14900999999999, -86.77913000000002), (36.14981999999999, -86.77920000000002), (36.15063999999999, -86.77925000000002), (36.151569999999985, -86.77927000000003), (36.152419999999985, -86.77935000000002), (36.15336999999999, -86.77934000000002), (36.154479999999985, -86.77923000000001), (36.155059999999985, -86.77871000000002), (36.155639999999984, -86.77758000000001), (36.15600999999998, -86.77681000000001), (36.15646999999998, -86.77600000000001), (36.15685999999998, -86.77523000000001), (36.15765999999998, -86.77502000000001), (36.15832999999998, -86.77540000000002), (36.159039999999976, -86.77580000000002), (36.15933999999998, -86.77514000000002), (36.15976999999998, -86.77481000000002), (36.160339999999984, -86.77518000000002), (36.16097999999998, -86.77559000000002), (36.161459999999984, -86.77591000000002)]",2019-05-18 12:51:14.757
1108,2019-05-17 16:47:02.177,Lime,LIM1673,PoweredRRC5FV6DYYHBL,19.4333333333,355.7016,2019-05-16,23:42:03,2019-05-17,00:01:29,36.121424,-86.775322,36.111358,-86.773816,"[(36.12128, -86.77556), (36.12028, -86.7772), (36.12027, -86.77721), (36.12025, -86.77713), (36.12025, -86.77706), (36.11885, -86.77565), (36.11625, -86.77395), (36.1123, -86.77363)]",2019-05-18 12:51:15.270
1109,2019-05-17 16:52:01.213,Lime,LIM261,PoweredMCOMTKK4Z4YHC,8.7666666667,249.0216,2019-05-16,23:56:59,2019-05-17,00:05:45,36.182216,-86.739934,36.186139,-86.743872,"[(36.18285, -86.73981), (36.18292, -86.73936), (36.18319, -86.7399), (36.18336, -86.74223), (36.1835, -86.74405), (36.18347, -86.74446), (36.18458, -86.74455), (36.186139999999995, -86.74385000000001)]",2019-05-18 12:51:25.077
1110,2019-05-17 16:52:01.350,Lime,LIM505,Powered22FQFFGS7MJ2H,3.85,72.5424,2019-05-16,23:59:54,2019-05-17,00:03:45,36.163165,-86.780323,36.161294,-86.778906,"[(36.16325, -86.77999), (36.162639999999996, -86.77963), (36.161289999999994, -86.77891)]",2019-05-18 12:51:33.397
