,sumdid,company,lat,lon,geometry,index_right,zip,objectid,po_name,shape_stlength,shape_starea
8728,PoweredS8MH8,Bird,36.136651,-86.815702,POINT (-86.815702 36.136651),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8734,PoweredSB711,Bird,36.130562,-86.814023,POINT (-86.814023 36.130562),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8752,PoweredSEB6Z,Bird,36.138657,-86.809341,POINT (-86.809341 36.138657),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8754,PoweredSEG6U,Bird,36.127815,-86.814001,POINT (-86.814001 36.127815),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8758,PoweredSF6S2,Bird,36.133635,-86.816672,POINT (-86.816672 36.133635),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8759,PoweredSFETVNS3ER7IM,Lime,36.122599,-86.797049,POINT (-86.797049 36.122599),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8762,PoweredSFVAGQQBKBNGL,Lime,36.138523,-86.80877,POINT (-86.80877 36.138523),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8778,PoweredSKMS4,Bird,36.135692,-86.820005,POINT (-86.820005 36.135692),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8780,PoweredSLATD,Bird,36.140201,-86.806275,POINT (-86.806275 36.140201),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8788,PoweredSNK62,Bird,36.136695,-86.814601,POINT (-86.814601 36.136695),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8790,PoweredSOH5G6TSTR6QE,Lime,36.125235,-86.80773,POINT (-86.80773 36.125235),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8796,PoweredSQ288,Bird,36.127436,-86.813351,POINT (-86.813351 36.127436),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8799,PoweredSQL643QUKRWOV,Lime,36.135955,-86.808899,POINT (-86.808899 36.135955),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8812,PoweredSS4ZZ,Bird,36.14465,-86.809701,POINT (-86.809701 36.14465),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8813,PoweredSSEGN,Bird,36.134605,-86.811772,POINT (-86.811772 36.134605),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8815,PoweredSSM5AWADCWFZA,Lime,36.132486,-86.81459,POINT (-86.81459 36.132486),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8819,PoweredSTWW1,Bird,36.13964,-86.816036,POINT (-86.816036 36.13964),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8820,PoweredSTYNIGCQ43LV7,Lime,36.131191,-86.812886,POINT (-86.812886 36.131191),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8839,PoweredSZ1PG,Bird,36.137648,-86.8072,POINT (-86.8072 36.137648),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8840,PoweredSZ6ZE,Bird,36.134229,-86.818958,POINT (-86.818958 36.134229),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8846,PoweredT2B1K,Bird,36.140909,-86.811656,POINT (-86.811656 36.140909),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8847,PoweredT2HF9,Bird,36.136633,-86.820624,POINT (-86.820624 36.136633),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8849,PoweredT2UX6,Bird,36.134542,-86.814326,POINT (-86.814326 36.134542),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8851,PoweredT332AHYJ72SA6,Lime,36.13368,-86.791926,POINT (-86.791926 36.13368),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8854,PoweredT3WS8,Bird,36.134837,-86.815707,POINT (-86.815707 36.134837),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8855,PoweredT4ANRTWSYUYH6,Lime,36.120085,-86.797845,POINT (-86.797845 36.120085),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8880,PoweredT9AFP,Bird,36.131257,-86.799359,POINT (-86.799359 36.131257),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8895,PoweredTCSMXVTZYDBEE,Lime,36.137373,-86.813073,POINT (-86.813073 36.137373),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8903,PoweredTE4XZ,Bird,36.127538,-86.804718,POINT (-86.804718 36.127538),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8905,PoweredTERIT,Bird,36.127338,-86.814567,POINT (-86.814567 36.127338),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8907,PoweredTF4FK,Bird,36.136764,-86.811775,POINT (-86.811775 36.136764),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8908,PoweredTFA2R,Bird,36.135879,-86.819565,POINT (-86.819565 36.135879),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8915,PoweredTH1DP,Bird,36.128549,-86.814087,POINT (-86.814087 36.128549),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8928,PoweredTJM5I,Bird,36.13679,-86.81608,POINT (-86.81608 36.13679),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8929,PoweredTJRBC,Bird,36.140255,-86.815614,POINT (-86.815614 36.140255),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8935,PoweredTKT64B3LHSLAN,Lime,36.139168,-86.815445,POINT (-86.815445 36.139168),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8940,PoweredTLU5U,Bird,36.140482,-86.815274,POINT (-86.815274 36.140482),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8941,PoweredTLVSB,Bird,36.136774,-86.811398,POINT (-86.811398 36.136774),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8943,PoweredTM7T8,Bird,36.128772,-86.813488,POINT (-86.813488 36.128772),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8944,PoweredTMEQEEH3Q6PRM,Lime,36.123901,-86.796635,POINT (-86.796635 36.123901),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8967,PoweredTRV79,Bird,36.136723,-86.811325,POINT (-86.811325 36.136723),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8968,PoweredTSDBK,Bird,36.138189,-86.815701,POINT (-86.815701 36.138189),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8983,PoweredTUHAT4FQIRIF3,Lime,36.135874,-86.809474,POINT (-86.809474 36.135874),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8990,PoweredTVSSOIUSNOISJ,Lime,36.132691,-86.81436,POINT (-86.81436 36.132691),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
8997,PoweredTWMZB,Bird,36.137589,-86.814508,POINT (-86.814508 36.137589),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9000,PoweredTXCNX,Bird,36.135241,-86.804806,POINT (-86.804806 36.135241),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9007,PoweredTZJZHUC5TBKBA,Lime,36.120356,-86.800824,POINT (-86.800824 36.120356),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9009,PoweredTZW4T,Bird,36.143127,-86.799203,POINT (-86.799203 36.143127),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9028,PoweredU4FH9,Bird,36.129006,-86.804737,POINT (-86.804737 36.129006),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9032,PoweredU4W5Z,Bird,36.136818,-86.818689,POINT (-86.818689 36.136818),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9037,PoweredU5EE9,Bird,36.135581,-86.809255,POINT (-86.809255 36.135581),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9046,PoweredU7KBR,Bird,36.129965,-86.814756,POINT (-86.814756 36.129965),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9055,PoweredU9M2X,Bird,36.13656,-86.820917,POINT (-86.820917 36.13656),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9057,PoweredU9XWZ,Bird,36.14116,-86.811922,POINT (-86.811922 36.14116),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9066,PoweredUB4QQ,Bird,36.136535,-86.818802,POINT (-86.818802 36.136535),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9073,PoweredUCINR7QQZ2CQI,Lime,36.118951,-86.800753,POINT (-86.800753 36.118951),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9088,PoweredUFW64,Bird,36.142608,-86.807206,POINT (-86.807206 36.142608),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9098,PoweredUH8P5,Bird,36.141743,-86.799744,POINT (-86.799744 36.141743),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9112,PoweredUJH9N,Bird,36.130178,-86.816363,POINT (-86.816363 36.130178),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9115,PoweredUK65LOU3K5N7G,Lime,36.132189,-86.791943,POINT (-86.791943 36.132189),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9117,PoweredUK8QF,Bird,36.136995,-86.812102,POINT (-86.812102 36.136995),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9118,PoweredUKDFR5O5HBMBO,Lime,36.137113,-86.800817,POINT (-86.800817 36.137113),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9123,PoweredUKXD3TNEM3NCN,Lime,36.135424,-86.808876,POINT (-86.808876 36.135424),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9131,PoweredUNCD2PIG2SRX5,Lime,36.130529,-86.816395,POINT (-86.816395 36.130529),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9143,PoweredUQLIZZIWFU2Z4,Lime,36.133707,-86.791928,POINT (-86.791928 36.133707),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9171,PoweredUVCRU,Bird,36.128507,-86.811811,POINT (-86.811811 36.128507),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9174,PoweredUW7RC,Bird,36.135588,-86.815993,POINT (-86.815993 36.135588),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9186,PoweredUX1XI,Bird,36.136707,-86.811924,POINT (-86.811924 36.136707),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9195,PoweredUYQMQ,Bird,36.136569,-86.818469,POINT (-86.818469 36.136569),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9198,PoweredUYW9A,Bird,36.133692,-86.814509,POINT (-86.814509 36.133692),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9205,PoweredUZJF3,Bird,36.125243,-86.799836,POINT (-86.799836 36.125243),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9207,PoweredUZUZ3LNTVJMTT,Lime,36.138814,-86.812988,POINT (-86.812988 36.138814),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9213,PoweredV25SS,Bird,36.134488,-86.815972,POINT (-86.815972 36.134488),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9215,PoweredV2QPN,Bird,36.127673,-86.810693,POINT (-86.810693 36.127673),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9227,PoweredV5XR1,Bird,36.126516,-86.81401,POINT (-86.81401 36.126516),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9231,PoweredV6VSH5TGTL422,Lime,36.136042,-86.802002,POINT (-86.802002 36.136042),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9241,PoweredV97EA,Bird,36.129038,-86.815683,POINT (-86.815683 36.129038),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9246,PoweredV9ZY8,Bird,36.125539,-86.808738,POINT (-86.808738 36.125539),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9247,PoweredVA2UZ,Bird,36.135628,-86.818743,POINT (-86.818743 36.135628),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9254,PoweredVBPMT,Bird,36.141041,-86.805741,POINT (-86.805741 36.141041),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9255,PoweredVBTL4,Bird,36.136755,-86.821152,POINT (-86.821152 36.136755),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9257,PoweredVC7RG,Bird,36.135746,-86.814486,POINT (-86.814486 36.135746),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9258,PoweredVC82B,Bird,36.135776,-86.803841,POINT (-86.803841 36.135776),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9268,PoweredVDKM8,Bird,36.13764,-86.811946,POINT (-86.811946 36.13764),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9272,PoweredVEBYE,Bird,36.140451,-86.813691,POINT (-86.813691 36.140451),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9275,PoweredVEMG5,Bird,36.136266,-86.813306,POINT (-86.813306 36.136266),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9279,PoweredVFQ39,Bird,36.127635,-86.814577,POINT (-86.814577 36.127635),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9280,PoweredVFT7Q,Bird,36.138387,-86.814364,POINT (-86.814364 36.138387),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9288,PoweredVHP72,Bird,36.138564,-86.811376,POINT (-86.811376 36.138564),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9291,PoweredVHYN2,Bird,36.136899,-86.811271,POINT (-86.811271 36.136899),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9299,PoweredVJNDX,Bird,36.135535,-86.819372,POINT (-86.819372 36.135535),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9301,PoweredVJU1I,Bird,36.13021,-86.815681,POINT (-86.815681 36.13021),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9302,PoweredVJZEH,Bird,36.140166,-86.810074,POINT (-86.810074 36.140166),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9304,PoweredVK7NT,Bird,36.132399,-86.805807,POINT (-86.805807 36.132399),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9355,PoweredVT643WAVOAOYC,Lime,36.126807,-86.814251,POINT (-86.814251 36.126807),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9357,PoweredVTL35,Bird,36.138648,-86.818177,POINT (-86.818177 36.138648),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9359,PoweredVTPTY,Bird,36.136742,-86.815964,POINT (-86.815964 36.136742),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9360,PoweredVU5NH,Bird,36.134746,-86.812608,POINT (-86.812608 36.134746),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9365,PoweredVV6EC,Bird,36.127824,-86.814397,POINT (-86.814397 36.127824),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9369,PoweredVVT14,Bird,36.13583,-86.813545,POINT (-86.813545 36.13583),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9376,PoweredVWFNKDY7SJSXR,Lime,36.128686,-86.814544,POINT (-86.814544 36.128686),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9378,PoweredVWQFA,Bird,36.126701,-86.814477,POINT (-86.814477 36.126701),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9380,PoweredVWW35,Bird,36.136748,-86.814628,POINT (-86.814628 36.136748),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9395,PoweredVZDFK,Bird,36.134542,-86.819369,POINT (-86.819369 36.134542),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9405,PoweredW2IJN,Bird,36.127503,-86.812074,POINT (-86.812074 36.127503),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9406,PoweredW2NM2LRPUCDLI,Lime,36.132396,-86.791996,POINT (-86.791996 36.132396),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9408,PoweredW3B2N,Bird,36.144511,-86.788354,POINT (-86.788354 36.144511),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9416,PoweredW5PDG,Bird,36.133556,-86.818677,POINT (-86.818677 36.133556),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9417,PoweredW62U3,Bird,36.140209,-86.814535,POINT (-86.814535 36.140209),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9426,PoweredW7YK7,Bird,36.141271,-86.805715,POINT (-86.805715 36.141271),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9428,PoweredW82Z8,Bird,36.127299,-86.796574,POINT (-86.796574 36.127299),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9430,PoweredW8U75,Bird,36.131821,-86.815746,POINT (-86.815746 36.131821),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9440,PoweredWBXKK,Bird,36.132665,-86.814478,POINT (-86.814478 36.132665),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9452,PoweredWF1F9,Bird,36.134625,-86.811035,POINT (-86.811035 36.134625),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9454,PoweredWF4Y3,Bird,36.136436,-86.814468,POINT (-86.814468 36.136436),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9458,PoweredWH5E7,Bird,36.137511,-86.812606,POINT (-86.812606 36.137511),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9461,PoweredWHB6B,Bird,36.140693,-86.80541,POINT (-86.80541 36.140693),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9463,PoweredWHYIN,Bird,36.13683,-86.817956,POINT (-86.817956 36.13683),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9464,PoweredWI4AZ,Bird,36.133361,-86.811745,POINT (-86.811745 36.133361),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9466,PoweredWIHAS,Bird,36.128401,-86.810876,POINT (-86.810876 36.128401),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9470,PoweredWJ87V,Bird,36.132112,-86.808444,POINT (-86.808444 36.132112),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9474,PoweredWK25K,Bird,36.132011,-86.816072,POINT (-86.816072 36.132011),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9477,PoweredWKIZ1,Bird,36.137434,-86.814653,POINT (-86.814653 36.137434),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9496,PoweredWQNSM,Bird,36.130171,-86.806016,POINT (-86.806016 36.130171),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9503,PoweredWRSX5,Bird,36.134669,-86.817737,POINT (-86.817737 36.134669),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9505,PoweredWRZPW,Bird,36.126672,-86.810757,POINT (-86.810757 36.126672),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9522,PoweredWUG1N,Bird,36.132396,-86.811929,POINT (-86.811929 36.132396),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9525,PoweredWVEHQ,Bird,36.13755,-86.814305,POINT (-86.814305 36.13755),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9533,PoweredWVSYBR73ZRMWE,Lime,36.134661,-86.817807,POINT (-86.817807 36.134661),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9538,PoweredWXHYB,Bird,36.140973,-86.815719,POINT (-86.815719 36.140973),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9540,PoweredWY7DL,Bird,36.126892,-86.814542,POINT (-86.814542 36.126892),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9549,PoweredX14LB,Bird,36.138305,-86.815693,POINT (-86.815693 36.138305),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9554,PoweredX2NRH,Bird,36.136757,-86.81867,POINT (-86.81867 36.136757),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9559,PoweredX3Z2T,Bird,36.135855,-86.812451,POINT (-86.812451 36.135855),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9561,PoweredX4K8G,Bird,36.135043,-86.814202,POINT (-86.814202 36.135043),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9564,PoweredX4WZUA5YWEZK5,Lime,36.130508,-86.801818,POINT (-86.801818 36.130508),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9569,PoweredX67WY,Bird,36.143712,-86.799171,POINT (-86.799171 36.143712),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9570,PoweredX6CDA,Bird,36.129229,-86.80979,POINT (-86.80979 36.129229),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9573,PoweredX6YSB,Bird,36.128848,-86.814616,POINT (-86.814616 36.128848),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9574,PoweredX76D2,Bird,36.12695,-86.81414,POINT (-86.81414 36.12695),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9580,PoweredX8F17,Bird,36.134443,-86.81413,POINT (-86.81413 36.134443),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9584,PoweredX9UX6,Bird,36.133452,-86.814344,POINT (-86.814344 36.133452),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9585,PoweredXA1M7,Bird,36.137713,-86.816033,POINT (-86.816033 36.137713),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9598,PoweredXCYUSKO4Y4KB7,Lime,36.133702,-86.791939,POINT (-86.791939 36.133702),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9600,PoweredXD7KC,Bird,36.13291,-86.814728,POINT (-86.814728 36.13291),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9603,PoweredXE6HB,Bird,36.133137,-86.815917,POINT (-86.815917 36.133137),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9605,PoweredXFJ63RTCW7GGA,Lime,36.14495,-86.791109,POINT (-86.791109 36.14495),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9624,PoweredXJGLR5DZQPEY4,Lime,36.13527,-86.813436,POINT (-86.813436 36.13527),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9627,PoweredXKKPE,Bird,36.134587,-86.814506,POINT (-86.814506 36.134587),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9641,PoweredXNAAB,Bird,36.1405,-86.816385,POINT (-86.816385 36.1405),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9642,PoweredXNDVTD2GQNAF2,Lime,36.144725,-86.796802,POINT (-86.796802 36.144725),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9643,PoweredXNE1M,Bird,36.129554,-86.815424,POINT (-86.815424 36.129554),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9654,PoweredXQ4BT7ZJFSAYZ,Lime,36.126168,-86.809642,POINT (-86.809642 36.126168),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
9657,PoweredXQHVTEDGOMBWV,Lime,36.13616,-86.8031,POINT (-86.8031 36.13616),9,37212,54,NASHVILLE,58759.243654332378,73920091.147705078
