"companyname","sumdid","avg_trips_per_day"
"Lime","PoweredOJR5XL672RVR7","1.8913"
"Lyft","Powered599092","1.8913"
"Lyft","Powered721081","1.8804"
"Lyft","Powered511914","1.8804"
"Lime","PoweredOK5VG4OH4OMPJ","1.8804"
"Lime","PoweredX6NVCPRO3KXEW","1.8804"
"Lime","PoweredPBAHCGVXELOP2","1.8804"
"Lime","Powered6PL5PAQ44POVN","1.8804"
"Lime","PoweredHCMGSOJOHQR2Q","1.8804"
"Lime","PoweredYPT47RVX4MLZT","1.8804"
"Lime","PoweredPGWNYTW66EXYN","1.8804"
"Lyft","Powered909248","1.8804"
"Lime","PoweredMZ3NJXWE55W7L","1.8804"
"Lime","PoweredQXOJ4YC64PPXP","1.8804"
"Lime","PoweredDZXAFWMNKC6YB","1.8804"
"Lime","Powered6RX6QXQR5TVO4","1.8696"
"Lime","PoweredK7RG3PYDMTNED","1.8696"
"Lime","Powered3HT5LVR5RZDMW","1.8696"
"Lime","PoweredRASQFMLDNIFCH","1.8696"
"Lime","PoweredTN6NH2B55D7TI","1.8587"
"Lyft","Powered967496","1.8587"
"Lime","PoweredEHE6JC5MOQS75","1.8587"
"Lime","PoweredXMLNIU65PJUYC","1.8587"
"Lime","PoweredMRUJXRUJ7NQIO","1.8587"
"Lyft","Powered370523","1.8587"
"Lyft","Powered024564","1.8587"
"Lime","PoweredV3KMSJX3XYDPO","1.8587"
"Lime","PoweredY4TWK47Z36W3N","1.8587"
"Lime","PoweredOIWRN3WF3UT2M","1.8587"
"Lime","PoweredRE5VN4XOMCQKJ","1.8587"
"Lime","PoweredX3RUW72Y5SRB5","1.8587"
"Lime","PoweredOP2UDBNTXBSZ6","1.8478"
"Lime","PoweredOLVQAWABX2IZD","1.8478"
"Lime","PoweredLNVF4ZFABFDNI","1.8478"
"Lime","Powered4YJVDSHSVFL3Z","1.8478"
"Lime","PoweredGLG76YF4J4JGG","1.8478"
"Lime","Powered7ZLRGG3TYVD7Y","1.8478"
"Lime","Powered2JKPJFIDOWM5I","1.8478"
"Lyft","Powered157297","1.8478"
"Lyft","Powered733559","1.8478"
"Lime","PoweredQXOA6RKKUTE6V","1.8478"
"Lime","PoweredP7EA7PDZH6H4H","1.8370"
"Lyft","Powered299463","1.8370"
"Lyft","Powered178234","1.8370"
"Lyft","Powered788445","1.8370"
"Lime","PoweredEG6XUEA3L3CF4","1.8370"
"Lyft","Powered841309","1.8370"
"Lyft","Powered282634","1.8370"
"Lime","PoweredZVJWKTABQJ25L","1.8370"
"Lime","PoweredIDEOVSDWUB7ZV","1.8370"
"Lyft","Powered060757","1.8370"
"Lime","Powered6UJ3HUWSSMIYP","1.8370"
"Lime","PoweredSVZNMPSXNGF3F","1.8370"
"Lime","PoweredBWUEHAVVGNTBD","1.8370"
"Lime","Powered4EB4PX33TJG5C","1.8370"
"Lyft","Powered920147","1.8261"
"Lime","PoweredUD5AZXJ5UMT7B","1.8261"
"Lime","Powered2OFHK7WJJGPSG","1.8261"
"Lyft","Powered970404","1.8261"
"Lime","PoweredZKTJFFPKX2GIZ","1.8261"
"Lime","PoweredEHUXUJTKWJWCR","1.8261"
"Lyft","Powered049895","1.8261"
"Lime","PoweredXFLE7ZYMEL552","1.8152"
"Lime","PoweredP7VJGLBHFUU5P","1.8152"
"Lime","PoweredKDS2AMZO7FZXM","1.8152"
"Lime","Powered76POJ7AZ7VDAL","1.8152"
"Lime","PoweredU3OVK27W5QVJU","1.8152"
"Lime","PoweredUHG4E4L7TU3KQ","1.8152"
"Lime","Powered6JWEYKBKDWZWU","1.8152"
"Lyft","Powered978316","1.8152"
"Lyft","Powered039212","1.8152"
"Lime","PoweredW6SUBBTACUTQU","1.8043"
"Lime","PoweredUPIP56BO5SDYN","1.8043"
"Lime","PoweredRF7SQRAJNNI6S","1.8043"
"Lime","PoweredUBPOZ6LKXNZ4Q","1.8043"
"Lime","Powered6RHNUDGPDUSWH","1.8043"
"Lime","PoweredEXCHEPMR2PQPI","1.8043"
"Lime","Powered5ZB4EN3YLPQUZ","1.8043"
"Lyft","Powered576125","1.8043"
"Lime","PoweredFT75FIIGK3PTO","1.8043"
"Lime","PoweredEYLLRXIWQFCLZ","1.8043"
"Lyft","Powered650053","1.8043"
"Lyft","Powered257077","1.8043"
"Lime","PoweredG2QBXXMHQNKAR","1.8043"
"Lime","PoweredAHPZGLLSYTNMS","1.8043"
"Lime","Powered4XUAMCULJHSSM","1.8043"
"Lime","PoweredD4KX6ZOEIQ3WG","1.7935"
"Lime","Powered6NBNDCVMYFRFX","1.7935"
"Lime","PoweredIMFKPJHINI3JA","1.7935"
"Lyft","Powered360219","1.7935"
"Lime","PoweredJ4IC5R25IGYGI","1.7935"
"Lime","Powered7KXJST4P25SZB","1.7935"
"Lime","Powered7ZHO5PDIALRMC","1.7935"
"Lime","PoweredXTWW27XUCU7DL","1.7935"
"Lime","PoweredOJFHQP5R57XW6","1.7935"
"Lime","PoweredL5AW2HUIWNS7D","1.7935"
"Lime","PoweredGEHJ5GBPV7NJ5","1.7935"
"Lime","PoweredPDZ7HOEWNRRNC","1.7935"
"Lime","PoweredHEKRYNEB4AMZY","1.7935"
"Lime","PoweredMG2KECFOSK6LT","1.7935"
"Lime","PoweredU6FP6ZXZ6JRTC","1.7935"
"Lime","PoweredJQS4M6FT6TKOP","1.7935"
"Lyft","Powered132581","1.7826"
"Lime","PoweredU4XJWP7WZVXON","1.7826"
"Lime","PoweredAEW7VANCKUK6X","1.7826"
"Lime","PoweredWR27OG2ZGBIMP","1.7826"
"Lime","Powered4VG2VR4XATZYG","1.7826"
"Lime","PoweredPG2I2XMKN7LAF","1.7826"
"Lime","PoweredJ3FAWITGNP23Z","1.7826"
"Lime","PoweredGMLZSY23L4NS3","1.7826"
"Lime","PoweredA7NR4YE2QSLWF","1.7826"
"Lime","PoweredTARKTAXWHO42S","1.7826"
"Lyft","Powered935432","1.7717"
"Lime","PoweredN2GMFHZN34SCN","1.7717"
"Lime","PoweredNK4ZQZPJOLNC5","1.7717"
"Lime","PoweredUIP2YRIF3LUXS","1.7717"
"Lyft","Powered462547","1.7717"
"Lime","PoweredFVUZ4QWL4TK6E","1.7717"
"Lyft","Powered885391","1.7717"
"Lime","Powered7THXFW5NWN7UZ","1.7717"
"Lime","PoweredADBYSO5F7BNJJ","1.7717"
"Lime","PoweredJQVKWGMSQZ3RO","1.7717"
"Lyft","Powered536423","1.7717"
"Lime","Powered26AH2TKSXSOIE","1.7717"
"Lyft","Powered118218","1.7717"
"Lime","Powered4LCWC4ZTAR7UP","1.7717"
"Lime","PoweredLLGGODUOQ2VDO","1.7609"
"Lyft","Powered493869","1.7609"
"Lime","PoweredIOOURGPWSCLYU","1.7609"
"Lyft","Powered739143","1.7609"
"Lime","PoweredD2NXZLF5DJNRE","1.7609"
"Lime","PoweredQ32XI6BRIQUBH","1.7609"
"Lime","PoweredIUK7AD4BUKDIZ","1.7609"
"Lime","Powered6OW4QB7UVNYYM","1.7609"
"Lime","PoweredVJ76K5Z3V5CI7","1.7609"
"Lime","PoweredRAIW35SMJZ2FE","1.7609"
"Lyft","Powered645659","1.7609"
"Lyft","Powered151396","1.7609"
"Lime","PoweredUQMJ3KFVD5MCB","1.7609"
"Lime","PoweredVG4MWHTDRLESA","1.7609"
"Lime","PoweredIWMJKNDOEM3RJ","1.7609"
"Lime","Powered3IA7BYM7HIZYZ","1.7500"
"Lime","PoweredNBWH2PWJ77COO","1.7500"
"Lyft","Powered106748","1.7500"
"Lime","PoweredXIAUZQLNL4M2B","1.7500"
"Lime","PoweredN6G3CGCX7EQSH","1.7500"
"Lyft","Powered287946","1.7500"
"Lime","PoweredVRS5UZSU5WKXQ","1.7500"
"Lime","Powered6GHEMWO6YRJIP","1.7500"
"Lime","PoweredEASTYRQ3VKAGX","1.7500"
"Lime","PoweredFCO4SB4OJOAOU","1.7500"
"Lime","Powered77F3SPMUGQ5LT","1.7500"
"Lime","PoweredGFDF3OZDUL65A","1.7500"
"Lyft","Powered901629","1.7500"
"Lime","PoweredFN6BVSKAZILY3","1.7391"
"Lime","PoweredEQAYBD6RV2GVL","1.7391"
"Lime","PoweredEAL32UPNNBSHF","1.7391"
"Lyft","Powered940487","1.7391"
"Lyft","Powered099713","1.7391"
"Lime","PoweredJGLIKMES56TPA","1.7391"
"Lyft","Powered228472","1.7391"
"Lime","Powered32ZPJVMT2JNJP","1.7391"
"Lime","PoweredKT6VSWNSLTT6W","1.7391"
"Lime","PoweredNRVJKLPRUQ7BI","1.7391"
"Lyft","Powered853770","1.7391"
"Lime","PoweredT6HXRJMWD7AQM","1.7391"
"Lime","PoweredFOC4N7EUJUNHM","1.7391"
"Lime","PoweredADS5HDN2YBGKL","1.7391"
"Lime","Powered2RD2NBC3IK74F","1.7391"
"Lyft","Powered782102","1.7391"
"Lyft","Powered296432","1.7391"
"Lyft","Powered759730","1.7283"
"Lime","PoweredR6SWSPOFZMFPX","1.7283"
"Lime","PoweredVB6M32KNSQWJB","1.7283"
"Lime","PoweredHBIA4HPAHBBEY","1.7283"
"Lyft","Powered848436","1.7283"
"Lyft","Powered064138","1.7283"
"Lyft","Powered256818","1.7283"
"Lime","PoweredXX36SEXFTINN6","1.7174"
"Lime","PoweredNF4UHMVMUJMV4","1.7174"
"Lime","Powered2JNXDIFM7DYJC","1.7174"
"Lime","PoweredY5M2TAADPZL6U","1.7174"
"Lime","PoweredNIBNX6HK6AP5L","1.7174"
"Lime","PoweredL6ZVK5KEU66AC","1.7174"
"Lime","PoweredDGAARY2E7CWA4","1.7174"
"Lime","Powered2WZ4JPUCZFXN5","1.7174"
"Lime","PoweredA4W6SBPGSBXBL","1.7174"
"Lime","PoweredEL6C64ISVQT6R","1.7174"
"Lime","PoweredJXWC5DTFBJQRD","1.7174"
"Lyft","Powered878258","1.7174"
"Lime","PoweredEA4MJ6CVGHJHC","1.7174"
"Lyft","Powered590962","1.7174"
"Lyft","Powered970030","1.7174"
"Lime","PoweredT4W24HS7WPPAI","1.7174"
"Lyft","Powered131775","1.7065"
"Lime","PoweredI625MABVUI2RA","1.7065"
"Lime","PoweredGGWJJVFWJC72J","1.7065"
"Lime","PoweredTOIURZNUFEZ73","1.7065"
"Lyft","Powered987181","1.7065"
"Lyft","Powered781561","1.7065"
"Lime","PoweredK54QUZXCFJKS2","1.7065"
"Lime","Powered44XRQ2HY3NSBE","1.7065"
"Lime","PoweredIN3RYE5MHSJK2","1.7065"
"Lyft","Powered444878","1.6957"
"Lime","PoweredTOTGTWQ4LSKSD","1.6957"
"Lyft","Powered175119","1.6957"
"Lime","PoweredCC5ASB6WSFTHD","1.6957"
"Lime","Powered5R3YEGGZITMVT","1.6957"
"Lime","PoweredOUGKBWZAVGNSF","1.6957"
"Lime","PoweredG5GCBOH5W4PVD","1.6957"
"Lyft","Powered251861","1.6957"
"Lime","Powered5SZPJJWT56FG3","1.6957"
"Lime","PoweredX5F3RKUYOY6RI","1.6957"
"Lime","PoweredI5X32J3C6SIKO","1.6957"
"Lime","PoweredKLOVJ6OJ2OBTO","1.6957"
"Lyft","Powered646396","1.6957"
"Lime","PoweredTC2NFR6OUH7R6","1.6957"
"Lyft","Powered977203","1.6957"
"Lyft","Powered385530","1.6848"
"Lyft","Powered327988","1.6848"
"Lime","Powered755BVAK3ZNJYW","1.6848"
"Lyft","Powered553924","1.6848"
"Lime","PoweredIUNYIXFUM3M7P","1.6848"
"Lime","PoweredZUQ6GPER5N4CR","1.6848"
"Lyft","Powered516339","1.6848"
"Lime","PoweredT5QKQAFZI3AUB","1.6848"
"Lyft","Powered449699","1.6848"
"Lime","PoweredFQYPH2FILNZV6","1.6848"
"Lyft","Powered392681","1.6848"
"Lime","PoweredTNN2MOCWXLAFI","1.6848"
"Lime","Powered5NUMEP42WX32F","1.6848"
"Lyft","Powered283242","1.6848"
"Lime","PoweredEOXOQYNVURJWZ","1.6848"
"Lyft","Powered103565","1.6739"
"Lime","Powered7UWCIA4TJK5BX","1.6739"
"Lyft","Powered144271","1.6739"
"Lyft","Powered441411","1.6739"
"Lime","PoweredFE5KCXCTUCP7A","1.6739"
"Lime","PoweredMXUSFDQXBXF3W","1.6739"
"Lime","PoweredXPFDVT4HDM3WA","1.6739"
"Lime","PoweredM2D35UKHQFSNS","1.6739"
"Lime","PoweredPVNNOO2CX7OJT","1.6739"
"Lyft","Powered717219","1.6739"
"Lyft","Powered042825","1.6739"
"Lime","PoweredQREXG62CTPLN6","1.6739"
"Lime","PoweredH6UPBGEIDODHD","1.6739"
"Lime","PoweredH5HCTZB5WVABT","1.6739"
"Lyft","Powered045472","1.6739"
"Lyft","Powered914623","1.6630"
"Lime","PoweredFPSIELQHEBRH7","1.6630"
"Lime","PoweredKHQWLTETRKMER","1.6630"
"Lime","PoweredJNRAFIE3HI4RY","1.6630"
"Lime","PoweredOL4BQQQJ3DB3X","1.6630"
"Lyft","Powered667863","1.6630"
"Lime","PoweredTCDWMP4NR6Q7W","1.6630"
"Lime","PoweredRX3OTSVFLW6DI","1.6630"
"Lime","PoweredGVIKEDUVL7YYW","1.6630"
"Lyft","Powered882104","1.6630"
"Lyft","Powered982090","1.6630"
"Lime","Powered2S4YGGAUOYJW5","1.6630"
"Lime","PoweredMT7GMY3GHJMSI","1.6630"
"Lime","PoweredIAAQ7WODYXON7","1.6630"
"Lime","PoweredDGCOQS5PPTBOS","1.6630"
"Lime","PoweredQT72ON5PL7MCB","1.6630"
"Lime","Powered2ZA4GQSKRFQEO","1.6630"
"Lyft","Powered904838","1.6522"
"Lime","Powered3T2Q2YYAA4KMZ","1.6522"
"Lyft","Powered570146","1.6522"
"Lime","PoweredOPWTGXQNAXHGS","1.6522"
"Lyft","Powered089301","1.6522"
"Lime","PoweredMKJGWYG7K6BNS","1.6522"
"Lyft","Powered563647","1.6522"
"Lime","PoweredSGYUEYSI7FI3O","1.6522"
"Lime","PoweredUKZ5XYIGZCJB4","1.6522"
"Lyft","Powered611683","1.6522"
"Lime","Powered7LPG42GZS3BDG","1.6522"
"Lyft","Powered700474","1.6522"
"Lyft","Powered389362","1.6522"
"Lime","PoweredBL4DWZ6V2RKYL","1.6522"
"Lime","PoweredC62USEYDMW5FF","1.6522"
"Lime","PoweredNRACJIINO6XST","1.6522"
"Lime","PoweredEP7AKU3H6GPPG","1.6522"
"Lime","PoweredFG5XWQMAVBIJH","1.6522"
"Lyft","Powered915923","1.6522"
"Lyft","Powered500085","1.6522"
"Lime","PoweredUENIJL25X7JVN","1.6413"
"Lyft","Powered873837","1.6413"
"Lyft","Powered815193","1.6413"
"Lime","Powered522WAYDFKQ2CD","1.6413"
"Lime","PoweredNXW7IH64NFLQI","1.6413"
"Lime","PoweredUSP24H76WOERD","1.6413"
"Lyft","Powered514333","1.6413"
"Lime","PoweredTWJ2RQKIH2ZN3","1.6304"
"Lime","PoweredIFL2C43JQRDWM","1.6304"
"Lime","PoweredH2IXWV44FRAMO","1.6304"
"Lyft","Powered473395","1.6304"
"Lyft","Powered084995","1.6304"
"Lime","PoweredDRQQGCJTCWKHX","1.6304"
"Lime","Powered725FTOYSA47TE","1.6304"
"Lyft","Powered781390","1.6196"
"Lime","PoweredZMJV4Z77ZD2GB","1.6196"
"Lime","Powered5WZL7FHK2SJ6C","1.6196"
"Lime","PoweredC7MTAEJR5C2Y7","1.6196"
"Lyft","Powered472008","1.6196"
"Lyft","Powered209729","1.6196"
"Lyft","Powered679612","1.6196"
"Lyft","Powered134034","1.6196"
"Lime","PoweredSCFHOVZPDMV5Y","1.6196"
"Lime","PoweredF67WWTXR3ZSGH","1.6196"
"Lime","PoweredD4HQB7B3QDA4X","1.6196"
"Lyft","Powered639911","1.6196"
"Lime","PoweredJUDYTDCTCU2EJ","1.6196"
"Lyft","Powered606878","1.6087"
"Lyft","Powered260502","1.6087"
"Lime","PoweredZKXGQSVDO5MSH","1.6087"
"Lime","PoweredQDXC2MD2DXYPJ","1.6087"
"Lime","PoweredO4YLLGJEIO47A","1.6087"
"Lime","PoweredAHWZYNDOBGK5N","1.6087"
"Lime","PoweredARSB7JNQS7WJQ","1.6087"
"Lime","PoweredOUM6ZZTSLI7ZJ","1.6087"
"Lime","Powered3Q3KLMCKASODG","1.6087"
"Lyft","Powered563753","1.6087"
"Lime","Powered4HFURN2XVEO4F","1.6087"
"Lyft","Powered878815","1.5978"
"Lime","PoweredSZAWEG5FWAI6V","1.5978"
"Lyft","Powered223796","1.5978"
"Lyft","Powered213948","1.5978"
"Lime","PoweredHMVEJ2CE2U4XO","1.5978"
"Lime","PoweredX3NK6F3UU7WPR","1.5978"
"Lyft","Powered717489","1.5978"
"Lime","PoweredDOFSUE7L6FLWR","1.5978"
"Lyft","Powered516098","1.5978"
"Lime","PoweredMLEBCGWJGC2HW","1.5870"
"Lime","PoweredVT2LCD4GH2MM4","1.5870"
"Lyft","Powered095782","1.5870"
"Lime","Powered6WBVA6O5VSQ6Q","1.5870"
"Lime","PoweredHNF325LMO5Z3V","1.5870"
"Lime","PoweredQZMLZLNNKJPQO","1.5870"
"Lime","PoweredEPRQO5ZMEX5QC","1.5870"
"Lime","PoweredV2IPPCGBAT5DJ","1.5870"
"Lime","PoweredC2YXAHDABQR64","1.5870"
"Lime","PoweredLX2OMMZ7AJQQS","1.5761"
"Lime","PoweredFHOKQWW5FXJS6","1.5761"
"Lime","PoweredG6KIN4B3XCNVT","1.5761"
"Lime","PoweredD3FBE7GBW27ET","1.5761"
"Lyft","Powered864341","1.5761"
"Lime","Powered27QVVV4F2MNCX","1.5761"
"Lyft","Powered321410","1.5761"
"Lyft","Powered616423","1.5761"
"Lyft","Powered484122","1.5761"
"Lime","PoweredQCILZ4LDY7F3C","1.5761"
"Lime","PoweredV6XL57V5SBRMB","1.5761"
"Lyft","Powered086478","1.5761"
"Lime","PoweredQJ4AYR4HCIOVR","1.5761"
"Lime","PoweredSIY4J6RGDEGNN","1.5652"
"Lime","PoweredSWMT4H47PULQM","1.5652"
"Lyft","Powered810286","1.5652"
"Lime","Powered23JUWVLLRKZSV","1.5652"
"Lime","PoweredGOPBWS43DMF3I","1.5652"
"Lyft","Powered232338","1.5652"
"Lime","PoweredFXC5KHVLI3T7C","1.5652"
"Lime","Powered6SZUNPUYZB6HS","1.5652"
"Lime","PoweredKSDJT3TVK5WBX","1.5652"
"Lyft","Powered655047","1.5652"
"Lime","PoweredP6UA7EJ46ZXEL","1.5652"
"Lime","PoweredAYUGLQORHBOZL","1.5652"
"Lime","Powered6DUTKKBTR5HSP","1.5652"
"Lyft","Powered130485","1.5652"
"Lyft","Powered826969","1.5652"
"Lyft","Powered356792","1.5652"
"Lyft","Powered266526","1.5652"
"Lyft","Powered843667","1.5652"
"Lime","PoweredLE73UC4RVRFYV","1.5543"
"Lime","Powered2PIIROGN76GLF","1.5543"
"Lime","PoweredM7VPMMXWHSKJN","1.5543"
"Lime","PoweredYXBSW7L6G6ABR","1.5543"
"Lime","PoweredHYCK76AB3B6JR","1.5543"
"Lime","Powered73JTMAZA4CYAS","1.5543"
"Lime","PoweredCGR64L22DUROC","1.5543"
"Lime","PoweredKUGM5PN3Q7DDN","1.5543"
"Lime","PoweredZVN4EMPJ3ROQP","1.5543"
"Lyft","Powered585880","1.5543"
"Lime","Powered3YQCV5WQ2APM3","1.5543"
"Lime","PoweredMDHWNMDNETMGM","1.5543"
"Lime","Powered3QS7RLD3YMKMO","1.5543"
"Lyft","Powered535419","1.5543"
"Lime","PoweredDASYTKLX5P6AG","1.5435"
"Lyft","Powered779308","1.5435"
"Lyft","Powered215987","1.5435"
"Lime","PoweredQEL7BQWGOKPCP","1.5435"
"Lime","PoweredINKMXRRD3D3SC","1.5435"
"Lyft","Powered101894","1.5435"
"Lime","PoweredEIHUOG6SVHE2S","1.5435"
"Lyft","Powered932677","1.5435"
"Lime","Powered7YXHZPDJZXFP6","1.5435"
"Lyft","Powered460563","1.5435"
"Lime","PoweredQ5ZOET3SIBEET","1.5326"
"Lyft","Powered694104","1.5326"
"Lime","PoweredHEM4A2XQPPS6A","1.5326"
"Lime","PoweredMQP2J6O3XWRMS","1.5326"
"Lime","PoweredWEVF47URKFNAN","1.5326"
"Lime","PoweredQKTGJQHINMIBS","1.5326"
"Lyft","Powered405856","1.5326"
"Lyft","Powered374647","1.5326"
"Lime","PoweredDHDAQJRP2EWL6","1.5326"
"Lime","Powered7VFN2ISITXNKP","1.5326"
"Lyft","Powered939383","1.5326"
"Lime","PoweredIBDS7UHO725TX","1.5326"
"Lyft","Powered439681","1.5217"
"Lime","PoweredW3YI73Y5FTUNI","1.5217"
"Lime","PoweredQKPRM3SQ3Q5NG","1.5217"
"Lyft","Powered788160","1.5217"
"Lime","PoweredVBKKBVVIFY3Q6","1.5217"
"Lyft","Powered340876","1.5217"
"Lime","PoweredWSIXQO7S6UVUP","1.5217"
"Lime","PoweredJ6OI7QJIK4NO2","1.5217"
"Lime","PoweredJ36KZF4FQ7LQB","1.5217"
"Lime","PoweredQS7RTWIUIU72S","1.5217"
"Lyft","Powered890203","1.5217"
"Lyft","Powered411953","1.5217"
"Lyft","Powered535797","1.5217"
"Lime","PoweredEJ7BPDG6IZ3Z6","1.5109"
"Lime","PoweredPVZEMNE2ENQRI","1.5109"
"Lime","Powered2R6JPCWTMKQ7M","1.5109"
"Lime","Powered2OQRNOBB6K2YY","1.5109"
"Lime","Powered2OA72HN6HFAJH","1.5109"
"Lime","Powered3PJEMJUKQP5Z6","1.5109"
"Lyft","Powered560103","1.5109"
"Lime","Powered2BZU7O74EIAY6","1.5109"
"Lyft","Powered738643","1.5109"
"Lime","PoweredKS5ECRUSEUXRI","1.5109"
"Lyft","Powered786553","1.5109"
"Lime","Powered3DLXD5ZPTVMJ6","1.5109"
"Lime","Powered26HUCBQ7GIPIU","1.5109"
"Lyft","Powered344628","1.5109"
"Lyft","Powered423885","1.5109"
"Lime","PoweredNWFIHO55UB76B","1.5109"
"Lyft","Powered005832","1.5109"
"Lyft","Powered486812","1.5000"
"Lyft","Powered046678","1.5000"
"Lime","PoweredTOY2TGBXA7QSY","1.5000"
"Lime","PoweredYAND4SEOV6HAO","1.5000"
"Lyft","Powered128741","1.5000"
"Lyft","Powered355678","1.5000"
"Lyft","Powered953918","1.5000"
"Lime","Powered7FBBUMBZSR2QP","1.5000"
"Lyft","Powered794425","1.5000"
"Lime","PoweredIUDHOZW2ZZ725","1.5000"
"Lyft","Powered852003","1.5000"
"Lime","PoweredNNPSV26VVO4QU","1.5000"
"Lyft","Powered584314","1.5000"
"Lime","PoweredPDJSE7S7SA7UM","1.5000"
"Lyft","Powered654594","1.4891"
"Lyft","Powered797959","1.4891"
"Lime","PoweredHESDF5RSYJLUZ","1.4891"
"Lyft","Powered519550","1.4891"
"Lime","PoweredVWFNKDY7SJSXR","1.4891"
"Lyft","Powered783585","1.4891"
"Lime","PoweredUY4GQSWEZCSLL","1.4891"
"Lime","PoweredOAALVFZWS77Q6","1.4891"
"Lyft","Powered840423","1.4891"
"Lime","PoweredOYB6SIDG4F7YU","1.4891"
"Lime","Powered7RULSQOA2LM2J","1.4891"
"Lime","PoweredUQOY5NCLTRSTL","1.4891"
"Lyft","Powered471751","1.4783"
"Lime","PoweredUXMRHT42DLUYW","1.4783"
"Lyft","Powered320868","1.4783"
"Lime","PoweredCERAUM7IZNOKZ","1.4783"
"Lyft","Powered409504","1.4783"
"Lyft","Powered591453","1.4783"
"Lyft","Powered539468","1.4783"
"Lime","PoweredN2XPTUDNOXDRP","1.4783"
"Lime","PoweredOMYZ2DFOUTAC6","1.4783"
"Lyft","Powered268191","1.4783"
"Lyft","Powered754655","1.4783"
"Lyft","Powered262765","1.4783"
"Lime","Powered55GKN7KMZ35XE","1.4783"
"Lyft","Powered610641","1.4674"
"Lime","PoweredBSQTT3QJMOGWG","1.4674"
"Lime","PoweredLWJZ3W4CQWMJZ","1.4674"
"Lime","Powered7C527S3HH24NS","1.4674"
"Lyft","Powered013009","1.4674"
"Lime","PoweredW6ALKAC4X2YB6","1.4674"
"Lime","PoweredFABEBPSD2VQB2","1.4674"
"Lyft","Powered606754","1.4674"
"Lime","PoweredOYVFGGGRLEZL6","1.4674"
"Lime","Powered5BAF6GCHYSPLQ","1.4674"
"Lyft","Powered794954","1.4674"
"Lime","PoweredWNTPL226UPZVX","1.4674"
"Lime","PoweredQILZXUCGQ4FQ4","1.4674"
"Lime","PoweredRB326CPUAMZAG","1.4674"
"Lime","PoweredUZ56SPLUI4HKI","1.4674"
"Lime","PoweredDNIGDBYE6N3YQ","1.4674"
"Lime","PoweredR3LTJM52EFPKF","1.4674"
"Lime","PoweredZZ4H3UK3IFF4O","1.4674"
"Lime","PoweredDMALF4GLMZFX7","1.4674"
"Lime","PoweredWERCHO3DSD2PP","1.4565"
"Lime","Powered6O3JJSPBFODKM","1.4565"
"Lime","PoweredT5AMEDSVPIOFQ","1.4565"
"Lime","PoweredZION27DRWBC5F","1.4565"
"Lime","PoweredNCB6O4VINZVKG","1.4565"
"Lime","PoweredF7KU43PTXC67B","1.4565"
"Lyft","Powered937955","1.4565"
"Lyft","Powered014344","1.4565"
"Lyft","Powered403152","1.4565"
"Lyft","Powered878687","1.4565"
"Lime","PoweredAQEOQ4SAV6ZOF","1.4565"
"Lime","PoweredZYNSVOII2QSLD","1.4565"
"Lime","PoweredAOI4QM2LCVRBN","1.4565"
"Lyft","Powered290936","1.4565"
"Lime","PoweredYIIF3QVC64T66","1.4457"
"Lyft","Powered912425","1.4457"
"Lime","PoweredRHOSRNSKYHGUL","1.4457"
"Lime","PoweredOOWVMOOZYTJL3","1.4457"
"Lime","PoweredLEMU3ZKJOGCQ7","1.4457"
"Lyft","Powered278040","1.4457"
"Lyft","Powered690597","1.4457"
"Lime","Powered2YQW3KQAB3SYG","1.4457"
"Lime","Powered5PNICU2MRR3QU","1.4457"
"Lyft","Powered051371","1.4457"
"Lyft","Powered285882","1.4457"
"Lime","PoweredM6MXJODLWBOOB","1.4457"
"Lyft","Powered369541","1.4457"
"Lyft","Powered893449","1.4457"
"Lime","PoweredP6WPDLAKL7IEC","1.4457"
"Lyft","Powered885853","1.4457"
"Lime","PoweredVRIGDK5YLWW4X","1.4348"
"Lime","PoweredJFNG45B3NAFQ5","1.4348"
"Lyft","Powered870692","1.4348"
"Lime","Powered7CFWMC6SQK4CP","1.4348"
"Lime","PoweredNWXMM7XH3ZYMJ","1.4348"
"Lime","PoweredZVTEPTDZIUK5L","1.4348"
"Lime","PoweredL3TG2YUGBASIO","1.4348"
"Lyft","Powered670546","1.4348"
"Lime","Powered63TSVEL45AYAP","1.4348"
"Lyft","Powered427487","1.4348"
"Lyft","Powered175693","1.4348"
"Lime","PoweredKDLYV23YHCAUI","1.4348"
"Lime","PoweredNGPEGO2TF367W","1.4348"
"Lime","PoweredQXVBXPQELAPPW","1.4348"
"Lyft","Powered162956","1.4348"
"Lyft","Powered415391","1.4348"
"Lyft","Powered964813","1.4239"
"Lyft","Powered581025","1.4239"
"Lime","PoweredCGNZFDL7NKMWT","1.4239"
"Lime","PoweredRFWYELLRTRQ2F","1.4239"
"Lime","Powered7KAPSANYGYED6","1.4239"
"Lime","PoweredA7J6FODSMFJXA","1.4239"
"Lyft","Powered299861","1.4239"
"Lime","PoweredBSQQ7KXPNDM7E","1.4239"
"Lyft","Powered631068","1.4239"
"Lyft","Powered372387","1.4239"
"Lyft","Powered345929","1.4239"
"Lyft","Powered565060","1.4239"
"Lime","PoweredKD6KMILTIWLCO","1.4239"
"Lime","PoweredCC6I5QPKH2UHV","1.4239"
"Lime","PoweredZE53QDZYMUPL2","1.4239"
"Lime","PoweredHQLFXUWS2ATLL","1.4239"
"Lyft","Powered689152","1.4239"
